tag,conteudo,saida

DESEMBARGADOR, Des  Joao Alves da Silva  integrante da 4  Camara Civel  Agravante  MUNICIPIO DE JOAO PESSOA  Agravado a   FLAVIA JOSE DOS SANTOS ARAUJO  Intimando a parte agravada  na pessoa do Bel  Manoel Vieira de Araujo Neto  OAB PB 24 090   a fim de  no prazo legal  de conformidade com o disposto no inciso II  do art  1 019  do Novo Codigo de Processo Civil  apresentar as contrarrazoes  por meio eletronico  ao agravo em referencia  interposto contra os termos de decisao interlocutoria do Juizo de Direito da 4  Vara de Fazenda Publica da Capital  lancada no processo n  0847254 60 2017 8 15 2001 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Federal de Seguros S A  Embargado  Edson Candido da Silva e Outros  Intimacao ao Bel  Carlos Roberto Scoz Junior OAB PB 23 456 A   na condicao de advogado do Embardado  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pela embargante  nos termos do despacho de fls  1 394  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  15 de maio de 20 18 ,1

DESEMBARGADOR, Des  Joao Benedito da Silva CRIMES DE CALUNIA  INJURIA E DIFAMACAO DE COMPETENCIA DO JUIZ SINGULAR N  0001562  60 2017 815 0000  RELATOR  Des  Joao Benedito da Silva  AUTOR  Edmilson Gomes de Souza  ADVOGA  DO  Janaina Gomes da Silva  Oab pe N  29 810  E Danilo de S  Mota  Oab pb N  11 313  REU  Valdinele G  Costa  Prefeito de Cacimba de Dentro  ADVOGADO  Jose Carlos N  da F  Junior  Oab pb N  15 473  ACAO PENAL ORIGINARIA  QUEIXA CRIME  PREFEITO MUNICIPAL  CRIMES CONTRA A HONRA  CALUNIA  INJURIA  OFENSA EM RADIO CONTRA EX PREFEITO  PROCURACAO QUE NAO OUTORGA PODERES ESPECIFICOS  INSTRUMENTO DE MANDATO SEM MENCAO AO FATO CRIMINOSO  VIOLACAO AO ART  44 DO CPP  VICIO DE REPRESENTACAO  DEFICIENCIA NAO SANADA NO PRAZO DECADENCIAL DE 06  SEIS  MESES  EXTINCAO DA PUNIBILIDADE  DECADENCIA DO DIREITO DE QUEIXA  QUEIXA CRIME REJEITADA  Restando evidenciado que o defeito de representacao nao foi sanado antes do termino do prazo decadencial de seis meses estabelecido pelo art  38 do CPP  o querelante perde o direito de agir  provocando a extincao da punibilidade do agente  A C O R D A a Camara Criminal do Tribunal de Justica do Estado da Paraiba  por unanimidade  em EXTINGUIR A PUNIBILIDADE PELA DECADENCIA  NOS TERMOS DO VOTO DO RELATOR  EM HARMONIA COM O PARECER MINISTERIAL ,1

DESEMBARGADOR, Des  Carlos Martins Beltrao Filho  APELANTE  Francisco Bruce dos Santos Ivo  ADVOGADO  Adailton Raulino Vicente da Silva  APELADO  Justica Publica  APELACAO CRIMINAL  ESTUPRO DE VULNERAVEL  VITIMAS DISTINTAS  CONTINUIDADE DELITIVA  CONCURSO MATERIAL DE CRIMES  PRELIMINAR  NULIDADE DA AUDIENCIA DE INSTRUCAO E JULGAMENTO  ALEGACAO DE VIOLACAO AO ART  400 DO CPP  INCONSISTENCIA  AUSENCIA DE PREJUIZO AO DIREITO DE DEFESA DO REU  MERA JUNTADA POSTERIOR DA MIDIA COM AS GRAVACOES DAS DECLARACOES DAS VITIMAS  PRESENCAS DO REU E DE SEU ADVOGADO NA AUDIENCIA  PRELIMINAR PREJUDICADA  MERITO  PLEITO ABSO  LUTORIO  IMPOSSIBILIDADE  AUTORIA E MATERIALIDADE INCONTESTES  PALAVRA DAS VITIMAS  PROVA PRINCIPAL  COERENCIA COM OS DEMAIS MEIOS PROBATORIOS  DEPOIMENTOS TESTEMU  NHAIS  CONDENACAO MANTIDA  PEDIDO ALTERNATIVO PARA APLICACAO DA PENA BASE NO MINI  MO LEGAL  FUNDAMENTACAO GENERICA NA ANALISE DE ALGUMAS DAS CIRCUNSTANCIAS JUDICI  AIS  REDUCAO DA PENA BASE  DIREITO DE RECORRER EM LIBERDADE  SUPERVENIENCIA DO JULGAMENTO DA APELACAO  PLEITO PREJUDICADO  PROVIMENTO PARCIAL DO RECURSO    Mate  rialidade e autoria demonstradas na livre valoracao dos meios de prova assentados expressamente no juizo esculpido do processo  notadamente a riqueza de detalhes narradas nas declaracoes das vitimas  peca imprescindivel nesse tipo de crime  que retratam  em toda a sua amplitude  a responsabilidade do agente  e encontram consonancia com os demais meios de prova    Tendo havido equivoco por parte do Juizo a quo  quando da analise de algumas das circunstancias judiciais  elencadas no art  59 do Codigo Penal  especifi  camente em relacao a culpabilidade  a personalidade e aos motivos do crime  por empregar fundamentacao generica para as mesmas  faz se necessario proceder se a uma revisao da pena inicialmente imposta    Diante da existencia de pelo menos uma circunstancia judicial desfavoravel  a fixacao da pena base deve ser estabelecida acima do minimo legal  pois ha necessidade de certa exacerbacao para que o quantum reste compativel a ponderacao na primeira fase dosimetrica    O pleito referente ao direito de recorrer em liberdade  formulada dentro do recurso de apelacao  apresenta se inocuo  visto que sera apreciado quando do julgamento do proprio recurso que o agente visa aguardar fora do carcere  A C O R D A a egregia Camara Criminal do Tribunal de Justica do Estado da Paraiba  a unanimidade  e harmonia com o Parecer da Procuradoria de Justica  em rejeitar a preliminar de nulidade  e  no merito  dar provimento parcial ao recurso  para reduzir a pena para 19  dezenove  anos e 10  dez  meses de reclusao  mantendo se os demais termos da sentenca  Oficie se ,1

DESEMBARGADOR, Des  Carlos Martins Beltrao Filho  APELANTE  Ministerio Publico do Estado da Paraiba  APELADO  Merenci  ano Simplicio de Queiroz  ADVOGADO  Geneci Alves de Queiroz  CRIME CONTRA A VIDA  HOMICIDIO QUALIFICADO  JURI  AUTORIA E MATERIALIDADE DEMONSTRADA  TESE DEFENSIVA ACOLHIDA PELO JURI POPULAR  CLEMENCIA DOS JURADOS  ABSOLVICAO  INCONFORMIDADE DO PARQUET  PEDIDO DE NOVO JULGAMENTO  DECISAO DISSOCIADA DAS PROVAS DOS AUTOS  INOCORRENCIA  PRINCIPIO DA SOBERANIA DOS VEREDICTOS  RECURSO DESPROVIDO  No Juri  a soberania dos veredictos e princi  pio constitucional absoluto  so sendo possivel seu afastamento quando a decisao do Sinedrio Popular nao encontrar nenhum respaldo nas provas colhidas no processo  tampouco  na tese levantada pela defesa  Nao e qualquer dissonancia entre o veredicto e os elementos de conviccao colhidos na instrucao que autorizam a cassacao do julgamento  apenas quando a decisao dos jurados nao guarda nenhum apoio na prova colhida nos autos e que pode ser invalidada  E licito ao juri  portanto  optar por uma das versoes verossimeis dos autos  ainda que nao seja eventualmente essa a melhor  A C O R D A a Egregia Camara Criminal do Tribunal de Justica do Estado da Paraiba  a unanimidade  NEGAR PROVIMENTO ao apelo  em desarmonia com o parecer da Procuradoria de Justica ,1

DESEMBARGADOR, Des  Joao Alves da Silva EMBARGOS DE DECLARACAO N  0000977 08 2017 815 0000  ORIGEM  JUIZADO ESPECIAL MISTO DA COMARCA DE SANTA RITA  RELATOR  Des  Joao Alves da Silva  EMBARGANTE  Dibens Leasing S a  ADVOGADO  Antonio Braz da Silva ¿ Oab pb N  12450a  EMBARGADO  2  Turma Recursal Recursal Permanente da Capital E Interessado  Severina Barbosa de Souza  PROCESSUAL CIVIL  EMBARGOS DE DECLARACAO  INEXISTENCIA DE OMISSAO  OBSCURIDADE  CONTRADICAO E ERRO MATERIAL  DESCABIMENTO DA MERA REDISCUSSAO  PREQUESTIONAMENTO  INADMISSIBILIDADE  REJEICAO DOS EMBARGOS    Os embargos de declaracao consubstanciam recurso de integracao  nao se prestando para reexame da materia  Nao havendo omissao  obscuridade  contradicao ou erro material no julgado  incabiveis se revelam os aclaratorios  mesmo que tenham finalidade especifica de prequestionamento     Constatado que a insurgencia da embargante nao diz respeito a eventual vicio de integracao do acordao impugnado  mas a interpretacao que lhe foi desfavoravel  e de rigor a rejeicao dos aclaratorios 1  Ademais  ao prequestionamento  entendo nao ser mister o exame explicito dos artigos ditos como violados  preques  tionamento explicito   sendo suficiente que a materia objeto da lide tenha sido discutida  prequestionamento implicito   ACORDA a 2  Secao Especializada Civel do Tribunal de Justica da Paraiba  por unanimidade  rejeitar os embargos de declaracao  nos termos do voto do relator  integrando a presente decisao a certidao de julgamento constante na fl  194 ,1

DESEMBARGADOR, DES  MARCOS CAVALCANTI DE ALBUQUERQUE  AGUARDA   FEZ SUSTENTACAO ORAL  PELO APELAN  TE  O DR  CARLOS MANGUEIRA  RELATOR  EXMO  SR  DR  EDUARDO JOSE DE CARVALHO SOARES  Juiz com jurisdicao limitada  convocado para substituir a Exma  Desa  Maria das Gracas Morais Guedes   39    N  00465 81  Embargos de Declaracao2 2013 815 2001  Oriundo da 6  Vara da Fazenda Publica da Comarca da Capital    Municipio Embargante s e Joao Pessoa    Adelmar AzProcurador es vedo Regis    Calebe BarEmbargado s osa Costa  representado por sua genitora a Sra  Fabiana Barbosa da Costa    Patricia SAdvogado s bastiana Paiva da Silva  OAB PB 10 869   RESULTADO    EMBARGOS DE DECLARACAO ACO  LHIDOS  COM EFEITO MERAMENTE INTEGRATIVO  NOS TERMOS DO VOTO DO RELATOR  UNANIME   RELATOR  EXMO  SR  DR  EDUARDO JOSE DE CARVALHO SOARES  Juiz com jurisdicao limitada  convo  cado para substituir a Exma  Desa  Maria das Gracas Morais Guedes   40    N  00009 42 Apelacao Ci  vel5 2016 815 0261  Oriundo da 2  Vara da Comarca de Pianco    Maria de FApelante s tima Leite da Silva Rodrigues    Damiao GuiAdvogado s araes Leite  OAB PB 13 293     Municipio Apelado s e Olho D’Agua  Procurador s   Joaquim Lopes de Albuquerque Neto  RESULTADO   ACOLHIDA A PREJUDICIAL DE PRES  CRICAO  UNANIME  NO MERITO  POR IGUAL VOTACAO  NEGOU SE PROVIMENTO AO APELO  NOS TERMOS DO VOTO DO RELATOR   RELATOR  EXMO  SR  DR  EDUARDO JOSE DE CARVALHO SOARES  Juiz com jurisdicao limitada  convocado para substituir a Exma  Desa  Maria das Gracas Morais Guedes   41    N  01270 11 Apelacao Civel5 2012 815 2001  Oriundo da 11  Vara Civel da Comarca da Capital    Francisco Apelante s lves de Figueiredo    Candido ArAdvogado s ur Matos de Sousa  OAB PB 3 741     Banco BradApelado s sco Financiamentos S A    Wilson SalAdvogado s s Belchior  OAB PB 17 314 A   RESULTADO   NEGOU SE PROVIMENTO AO APELO  NOS TERMOS DO VOTO DO RELATOR  UNANIME   RELATOR  EXMO  SR  DR  EDUARDO JOSE DE CARVALHO SOARES  Juiz com jurisdicao limitada  convo  cado para substituir a Exma  Desa  Maria das Gracas Morais Guedes   42    N  00460 49 Apelacao Ci  vel8 2013 815 2001  Oriundo da 6  Vara Civel da Comarca da Capital    Andre CarlApelante s s Soares    Alex NevyeAdvogado s  Mariani Alves  OAB PB 12 677     Banco SantApelado s nder S A    Elisia HelAdvogado s na de Melo Martini  OAB PB 1 853 A  e outros  RESULTADO   NEGOU SE PROVIMENTO AO APELO  NOS TERMOS DO VOTO DO RELATOR  UNANIME   RELATOR  EXMO  SR  DES  SAULO HENRI  QUES DE SA E BENEVIDES ,1

DESEMBARGADOR, Dr a   Aluizio Bezerra Filho,0

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Banco do Brasil S A  Embargado  Terezinha Evangelista de Almeida  Intimacao ao advogado  Demostenes Cezario de Almeida OAB PB 14 541  e Raimundo Cezario de Freitas  OAB PB 4 018   na condicao de advogados da Embardada  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pelo embargante  nos termos do despacho de fls  157  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Seguradora Lider dos Consorcios do Seguro DPVAT  Embargado  Maria de Fatima Almeida Pereira  Intimacao a advogada  Mayara Queiroga Wanderley OAB PB 18 791   na condicao de advogada da Embardada  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pelo embargante  nos termos do despacho de fls  161  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Comercial DM Brasil LTDA  Embargado  Robson Lamberto Barbosa de Almeida   ME  Intimacao a advogada  Thays Kelly Torres Rocha OAB PB 16 961   na condicao de advogada do Embardado  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pela embargante  nos termos do despacho de fls  154  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Reginaldo Luis da Silva  Embargado  Aymore Credito Financiamento e Investimentos S A  Intimacao ao advogado  Wilson Sales Belchior OAB PB 17 314 A   na condicao de advogado do Embardado  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pelo embargante  nos termos do despacho de fls  213  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Banco Panamericano S A  Embargado  Elba Silva Viegas de Carvalho  Intimacao ao advogado  Diego Jose Mangueira Aureliano OAB PB 15 178   na condicao de advoga  do da Embardada  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os aclaratorios opostos pelo embargante  nos termos do despacho de fls  170  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Claro S A  Embargado  Evaldo Maciel da Silva  Intimacao a advogada  Cibele Maciel Pedrosa OAB PB 18 871   na condicao de advogada do Embardado  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os documentos de fls 142 143  referentes a acordo extrajudicial  nos termos do despacho de fls  146  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Seguradora Lider dos Consorcios do Seguro DPVAT S A  Embargado  Jose Wilson Lira Batista  Intimacao ao advogado  Patricio Candido pereira OAB PB 13 863 B   na condicao de advogado do Embardado  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os Aclaratorios opostos pela embargante  nos termos do despacho de fls  139  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 20 18 ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes  Embargante  Municipio de Serra Branca  Embargado  Maria Zoraia Gaiao Saraiva e outros  Intimacao a advogada  Maria do Socorro Flor Antonio OAB PB 11 161   na condicao de advogada dos Embardados  para  querendo  no prazo de 05  cinco  dias  manifestar se sobre os Aclaratorios opostos pelo embargante  nos termos do despacho de fls  255  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  17 de maio de 2018 ,1

DESEMBARGADOR, Dr a   Carlos Eduardo Leite Lisboa,0

DESEMBARGADOR, Des  Arnobio Alves Teodosio   REVISOR  EXMO  SR  JUIZ MARCOS WILLIAM DE OLIVEIRA  convocado ate o preenchimento da vaga de Desembargador   Apelante  WESLEY LACERDA DE ABREU  Advs   Ennio Alves de Sousa Andrade Lima  OAB PB n  23 187 e Hellen Damalia Andrade Lima  OAB PB n  16 751   Apelada  Justica Publica ,1

DESEMBARGADOR, Desa  Maria das Gracas Morais Guedes   Presentes  ainda  o representante do  parquet  Estadual  na pessoa do Dr  Rodrigo Marques da Nobrega  Promotor de Justica convocado  Foi aberta a sessao as 08 30h  oito horas e trinta minutos   secretariada pela Assessora Raissa Maia de Medeiros  Inicialmente  o Excelentissimo Desembargador Marcos Cavalcanti de Albuquerque assim se pronunciou  Havendo Numero legal e invocando a protecao de Deus e as luzes do divino Espirito Santo  declaro aberta a presente sessao   Indagou a respeito da aprovacao da ata da sessao anterior  todos aprovaram ,1

DESEMBARGADOR, DESA  MARIA DAS GRACAS MORAIS GUEDES   Nada mais ocorrendo  foi encerrada a sessao  as 11 50hs  da qual foi lavrada a presente Ata  Des  Marcos Cavalcanti de Albuquerque  Presidente   Dr  Rodrigo Marques da Nobrega  Promotor de Justica Convocado   Raissa Maia de Medeiros  Assessora da 3  Camara Civel  ,1

DESEMBARGADOR, Des  Joao Alves da Silva  integrante da 4  Camara Civel  Agravante  Maria de Lourdes Andrade  Agravado a   Banco Credicard S A  Intimando a parte agravada  na pessoa do a  Bel a   Jose Edgard da Cunha Bueno Filho  OAB PB 126 504 A   a fim de  no prazo legal  de conformidade com o disposto no inciso II  do art  1 019  do Novo Codigo de Processo Civil  apresentar as contrarrazoes  por meio eletronico  ao agravo em referencia  interposto contra os termos de decisao interlocutoria do Juizo de Direito da Vara Unica da Comarca de Teixeira  lancada no processo n  0001298 83 2007 815 03 91 ,1

DESEMBARGADOR, Des  Joao Alves da Silva  DJPB 15 10 2013  Pag  13     No que diz respeito a capitalizacao de juros  a MP n  1 963 17 2000  reeditada sob o n  2 170 30 2001  passou a admiti la nos contratos firmados posteriormente a sua vigencia  desde que haja expressa previsao contratual    A jurisprudencia do Superior Tribunal de Justica considerou dotada de clareza e precisao para se aferir a pactuacao expressa da capitalizacao dos juros  a exposicao numerica  no instrumento contratual  da taxa anual superior ao duodecuplo da taxa mensal  situacao verificada no instrumento contratual em debate    Nao ha que se falar em ilegalidade de incidencia da comissao de permanencia  se nao consta no ajuste firmado entre as partes  previsao expressa do referido encargo  e nem a parte promovente demonstrou eventual cobranca    Incabivel a restituicao dos valores  pois inexistente cobranca indevida por parte da instituicao financeira  VISTOS  relatados e discutidos os presentes autos  ACORDA a Quarta Camara Civel do Tribunal de Justica da Paraiba  por unanimidade  desprover o apelo ,1

DESEMBARGADOR, DESA  MARIA DAS GRACAS MORAIS GUEDES   COTA DA SESSAO NO DIA 03 04 2017   ADIADO  PARA SESSAO NO DIA 10 04 2018  POR AUSENCIA JUSTIFICADA DA RELATORA  A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES   COTA DA SESSAO NO DIA 10 04 2017   ADIADO  PARA SESSAO NO DIA 17 04 2018  POR AUSENCIA JUSTIFICADA DA RELATORA  A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES   PAUTA ORDINARIA PJE ,1

DESEMBARGADOR, DES  SAULO HENRIQUES DE SA E BENEVIDES AGUARDA   FEZ SUSTENTACAO ORAL  PELA AGRAVA  DA  O DR  MARCOS ANTONIO CHAVES NETO  COTA DA SESSAO NO DIA 05 12 2017   A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  AUTORA DO PEDIDO DE VISTA  ESGOTARA O PRAZO REGIMEN  TAL   COTA DA SESSAO NO DIA 12 12 2017   ADIADO  PARA SESSAO NO DIA 19 12 2017  FACE AUSEN  CIA JUSTIFICADA DA EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  POR MOTIVOS DE SAUDE   COTA DA SESSAO NO DIA 19 12 2017   ADIADO  PARA SESSAO NO DIA 23 01 2018  POR INDICACAO DA AUTORA DO PEDIDO DE VISTA  A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES   COTA DA SESSAO NO DIA 23 01 2018   REJEITADA A PRELIMINAR  UNANIME  NO MERITO  APOS VOTO DO RELATOR QUE DAVA PROVIMENTO AO AGRAVO DE INSTRUMENTO  EM HARMONIA COM O DOUTO PARECER MINISTERIAL E APLICANDO O EFEITO TRANSLATIVO PARA EXTINGUIR A ACAO PRINCIPAL NO 1  GRAU  E POSTERIOR VOTO DA EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  PELA INTIMACAO DAS PARTES PARA MANIFESTAREM SE APENAS SOBRE A COISA JULGADA E  APOS ISSO  QUE SEJA POSTO O FEITO A NOVO JULGAMENTO  PEDIU VISTA  O EXMO  DESEMBARGADOR SAULO HENRIQUES DE SA E BENEVIDES  NA FORMA REGIMENTAL  O RELATOR MANTEVE O SEU VOTO ORIGINARIO  DETERMINANDO  QUE SEJA COMUNICADA A JUIZA DA 2  VARA DA FAZENDA PUBLICA DA COMARCA DA CAPITAL  QUE O PRESENTE AGRAVO DE INSTRUMENTO AINDA SE ENCONTRA EM JULGAMENTO   COTA DA SESSAO NO DIA 30 01 2018   ADIADO  PARA SESSAO NO DIA 20 02 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES   COTA DA SESSAO NO DIA 20 02 2018   OFICIE SE O EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA  QUE ESTA EM GOZO DE SUAS FERIAS  PARA INFORMAR SE E POSSIVEL DAR CONTINUIDADE AO JULGAMENTO DESTE PROCESSO E QUAL DATA DE SUA PREFERENCIA PARA COMPARECIMENTO EM SESSAO  TENDO EM VISTA QUE  SE TRATA DE UM AGRAVO DE INSTRUMENTO COM PEDIDO DE LIMINAR   COTA DA SESSAO NO DIA 27 02 2018   ADIADO  PARA SESSAO NO DIA 06 03 2018  POR AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 06 03 2018   ADIADO  PARA SESSAO DO DIA 13 06 2018  FACE AUSENCIA JUSTIFICADA DO EXMO DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 13 03 2018   ADIADO  PARA SESSAO NO DIA 20 03 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 20 03 2018   ADIADO  PARA SESSAO NO DIA 27 03 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 27 03 2018   ADIADO  PARA SESSAO NO DIA 03 04 2018  FACE AUSENCIA JUSTIFICADA DO RELATOR  O EXMO  DR  MARCOS CAVALCANTI DE ALBUQUERQUE   COTA DA SESSAO NO DIA 03 04 2018   ADIADO  PARA SESSAO NO DIA 10 04 2018  FACE AUSENCIA JUSTIFICADA DO RELATOR  O EXMO  DR  MARCOS CAVALCANTI DE ALBUQUERQUE   COTA DA SESSAO NO DIA 10 04 2018   ADIADO  PARA SESSAO NO DIA 17 04 2018  FACE AUSENCIA JUSTIFICADA DO RELATOR  O EXMO  DR  MARCOS CAVALCANTI DE ALBUQUERQUE   Nada mais ocorrendo  foi encerrada a sessao  as 17 00hs  da qual foi lavrada a presente Ata  Des  Saulo Henri  ques de Sa e Benevides  Presidente   Dr  Rodrigo Masques da Nobrega  Promotor de Justica convo  cado   Raissa Maia de Medeiros  Assessora da 3  Camara Civel  ,1

DESEMBARGADOR, Des  Joao Alves da Silva  integrante da 4  Camara Civel  Agravante s   ESTADO DA PARAIBA  Agravado a   RAIA DROGASIL S A  Intimando a parte agravada  na pessoa dos Beis  CLAUDIA DE CASTRO CALLI  OAB SP 141 206   JOSE EDSON CARREIRO  OAB SP 139 473  e RODRIGO OLIVEIRA SILVA  OAB SP 287 687   a fim de  no prazo legal  de conformidade com o disposto no inciso II  do art  1 019  do Novo Codigo de Processo Civil  apresentar as contrarrazoes  por meio eletronico  ao agravo em referencia  interposto contra os termos de decisao interlocutoria do Juizo de Direito da 4  Vara da Fazenda Publica de Joao Pessoa  lancada no processo n  0862002 97 2017 8 15 2001 ,1

DESEMBARGADOR, Des  Luiz Silvio Ramalho Junior  APELANTE  Ranufo Neris Pereira  ADVOGADO  Erika Patricia Serafim Ferreira Bruns  oab pb N  17 881   APELADO  Estado da Paraiba   Procurador  Adlany Alevs Xavier  Ante o exposto  na forma do art  932  III do CPC  nao conheco da apelacao de fls  167 174 ,1

DESEMBARGADOR, Des  Luiz Silvio Ramalho Junior  APELANTE  Danilo Galdino Fernandes  ADVOGADO  Bianca Diniz de Castilho Santos  oab pb N  11 898   APELADO  Estado da Paraiba   Procurador  Renan de Vasconcelos Neves  Com essas consideracoes  nego provimento a remessa necessaria e rejeito a prejudicial de prescri  cao  dando provimento parcial ao apelo  para condenar o Estado da Paraiba a realizar o reajuste da gratificacao de magisterio percebida pelo apelante  ate a data da edicao da MP 185 2012  a ser calculado atraves da aplicacao dos indices especificados nos incisos do art  21 da lei 5 701 93  observada a alteracao dada pelo art  10  IV da Lei n  6 568 97  incidentes sobre o soldo de Coronel PM  Simbolo PM 14  acrescidos de juros de mora  segundo o indice da caderneta de poupanca e correcao monetaria com base no IPCA E  respeitado o prazo prescricional ,1

DESEMBARGADOR, Des  Joao Alves da Silva EMBARGOS DE DECLARACAO N  0000831 41 2016 815 0601  ORIGEM  Comarca de Belem  RELATOR  Des  Joao Alves da Silva  EMBARGANTE  Banco Itau Consignado S a  ADVOGADO  Wilson Sales Belchior Oab pb 17 314 a  EMBARGADO  Joao Maximo Vieira  ADVOGADO  Gleysianne Kelly Souza Lira Oab pb 15 8 44  EMBARGOS DE DECLARACAO  ERRO MATERIAL CONFIGURADO  INTELIGENCIA DO ART  494  I  DO NCPC  CORRECAO DE OFICIO  INEXISTENCIA DE OMISSAO  CONTRADICAO OU OBSCURIDADE  REJEICAO DOS EMBARGOS  Constatado o erro material no acordao  o mesmo pode ser corrigido  de oficio  nos termos do art  494  I  do CPC      EMBARGOS DE DECLARACAO NO AGRAVO REGIMENTAL  CORRE  CAO DE ERRO MATERIAL  INTERESSE DE RECORRER  I   Verificada a existencia de erro material no Acordao  retifica se a redacao  II   Nao ha interesse da agravada em recorrer de decisao que nao conheceu do Agravo por falha na formacao do instrumento  III   Embargos de Declaracao desacolhidos  com correcao  ex oficio  de erro material no acordao embargado    EDcl no AgRg no Ag 1262215 RJ   Relator a   Ministro SIDNEI BENETI   Julgamento  08 02 2011   Orgao Julgador  T3   TERCEIRA TURMA   Publicacao  DJe 22 02 2011  Desse modo  rejeito os embargos e  de oficio  objetivando sanar o erro material acima destacado  excluo a expressao  negar provimento  do acordao de fl  200 205  para constar  dar provimento   restando incolume os demais termos decididos  Des  Jose Ricardo Porto,1

DESEMBARGADOR, Des  Luiz Silvio Ramalho Junior  APELANTE  Joao Batista de Oliveira  ADVOGADO  Marcio Henrique Carvalho Garcia  oab pb 10 200   APELADO  Genilda Garcia de Oliveira  ADVOGADO  Rossana Costa Oab pb 7320  CIVIL  Familia  Alimentos  Revisao  Novo casamento  Alteracao da capacidade financeira  Ausencia de provas  Transitoriedade da pensao  Impossibilidade  Alimentanda de idade avancada  Saude debilitada  Incapa  cidade de reinsercao no mercado de trabalho  Sentenca de improcedencia  Desprovimento do recurso    A pensao entre ex conjuges nao esta limitada somente a prova da alteracao do binomio necessidade possibilidade  devendo ser consideradas outras circunstancias  como a capacidade potencial do alimentado para o trabalho  ACORDA a 2a Camara Civel do Tribunal de Justica da Paraiba  a unanimidade  em negar provimento a Apelacao  nos termos do voto do Relator ,1

